Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
,MEDELLIN,ANTIOQUIA,CALLE 44 77 26,http://empresite.eleconomistaamerica.co/CONFECCIONES-PRIVATE-WEAR-EU.html,CONFECCIONES PRIVATE WEAR E U,FORMACION-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,BELLO,ANTIOQUIA,CALLE 27 A 51 39,http://empresite.eleconomistaamerica.co/CONFECCIONES-PAULA-LTDA.html,CONFECCIONES PAULA LTDA,FORMACION-CONFECCION,(4)2725260
,SAN VICENTE,ANTIOQUIA,LUGAR PAR PRINCIPAL 30 31,http://empresite.eleconomistaamerica.co/CONFECCIONES-FERRER-SAS.html,CONFECCIONES FERRER SAS,FORMACION-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 72 89 B 50,http://empresite.eleconomistaamerica.co/CONFECCIONES-ELISAMA-SAS.html,CONFECCIONES ELISAMA S A S,FORMACION-CONFECCION,(4)4421234
,ENVIGADO,ANTIOQUIA,CARRERA 47 A 39 A SUR 25,http://empresite.eleconomistaamerica.co/CONFECCIONES-LOCKY-LG-SAS.html,CONFECCIONES LOCKY LG S A S,FORMACION-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 80 C 40 41,http://empresite.eleconomistaamerica.co/CONFECCIONES-AMADEA-SAS.html,CREACIONES FULL PACK S A,FORMACION-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CALLE 32 29 37 LOCAL 201,http://empresite.eleconomistaamerica.co/CONFECCIONES-ANTIOQUIA-DMSAS.html,CONFECCIONES ANTIOQUIA D M S A S,FORMACION-CONFECCION,3122572035
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 30 46 LC 202,http://empresite.eleconomistaamerica.co/CONFECCIONES-DARA-SAS.html,CONFECCIONES DARA S A S,FORMACION-CONFECCION,(4)8664150
,LA ESTRELLA,ANTIOQUIA,CARRERA 56 D 76 A SUR 43,http://empresite.eleconomistaamerica.co/CONFECCIONES-OCARDVA-LTDA.html,CONFECCIONES OCARDVA LTDA,FORMACION-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 44 71 107 PISO 3,http://empresite.eleconomistaamerica.co/CONFECCIONES-HERMAM-LTDA.html,CONFECCIONES HERMAM LTDA,FORMACION-CONFECCION,(4)4123904
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 A 31 32,http://empresite.eleconomistaamerica.co/CONFECCIONES-PAISAJE-LTDA.html,CONFECCIONES EL PAISAJE LTDA,FORMACION-CONFECCION,(4)8663726
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 56 06 BODEGA 15,http://empresite.eleconomistaamerica.co/CONFECCIONES-BEGUZ-SAS.html,CONFECCIONES BEGUZ S A S,FORMACION-CONFECCION,(4)5121100
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 30 33,http://empresite.eleconomistaamerica.co/CONFECCIONES-RED-MODA-LTDA.html,CONFECCIONES RED MODA LTDA,FORMACION-CONFECCION,(4)3663532
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 84 43 58,http://empresite.eleconomistaamerica.co/CONFECCIONES-JCS-LTDA.html,CONFECCIONES J C S LTDA,FORMACION-CONFECCION,(4)2501304
,MEDELLIN,ANTIOQUIA,CALLE 63 80 A 105,http://empresite.eleconomistaamerica.co/CONFECCIONES-ZO-LTDA.html,CONFECCIONES Z O LTDA,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 44 75 55,http://empresite.eleconomistaamerica.co/CONFECCIONES-LEOS-EU.html,CONFECCIONES LEOS E U,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,TRANSVERSAL 45 AA 84 100 INT 302,http://empresite.eleconomistaamerica.co/CONFECCIONES-SHOP-EU.html,CONFECCIONES SHOP S A S,APRENDE-CONFECCION,
Otras industrias manufactureras n c p,ITAGUI,ANTIOQUIA,CALLE 77 A 53 58,http://empresite.eleconomistaamerica.co/CONFECCIONES-KISS-EU.html,CONFECCIONES KISS E U,APRENDE-CONFECCION,(4)3524192
,MEDELLIN,ANTIOQUIA,CALLE 29 81 27,http://empresite.eleconomistaamerica.co/CONFECCIONES-DOL-EU.html,CONFECCIONES DOL E U EN LIQUIDACION,APRENDE-CONFECCION,
Fabricacion de otros articulos textiles n c p,MEDELLIN,ANTIOQUIA,CARRERA 49 79 54,http://empresite.eleconomistaamerica.co/CONFECCION-HYDSAS.html,CONFECCION H Y D S A S,APRENDE-CONFECCION,(4)2399736
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 61 A 55 A,http://empresite.eleconomistaamerica.co/DIDACTICAS-ARTE-APRENDER-SAS.html,DIDACTICAS EL ARTE DE APRENDER S A S,APRENDE-CONFECCION,(4)4529460
,MEDELLIN,ANTIOQUIA,CALLE 89 50 D 15 INT 401,http://empresite.eleconomistaamerica.co/FUNDACION-EDUCATIVA-ARTE-APRENDER.html,FUNDACION EDUCATIVA EL ARTE DE APRENDER,APRENDE-CONFECCION,
,BELLO,ANTIOQUIA,CALLE 35 53 20,http://empresite.eleconomistaamerica.co/INSTITUCION-EDUCATIVA-APRENDER-PASA-SABER-SA.html,INSTITUCION EDUCATIVA APRENDER PASA SABER S A,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 95 S 57 251,http://empresite.eleconomistaamerica.co/CENTRO-ENSENANZA-PRECOZ-ALEGRIA-APRENDER-LTDA.html,CENTRO DE ENSENANZA PRECOZ LA ALEGRIA DE APRENDER LTDA,APRENDE-CONFECCION,
,ENVIGADO,ANTIOQUIA,CALLE 26 SUR 23 A 04 CA 140,http://empresite.eleconomistaamerica.co/JUEGA-APRENDE-SAS.html,JUEGA Y APRENDE S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/CONFECCIONES-ALJULI-LTDA.html,CONFECCIONES ALJULI LTDA,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 60 A 49 33 INT 301,http://empresite.eleconomistaamerica.co/CONFECCIONES-DORPATEX-SAS.html,CONFECCIONES DORPATEX S A S,APRENDE-CONFECCION,(4)2514957
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 76 45 A 164,http://empresite.eleconomistaamerica.co/CONFECCIONES-VYDA-LTDA.html,CONFECCIONES VYDA LTDA,APRENDE-CONFECCION,(4)3745080
,ITAGUI,ANTIOQUIA,CALLE 80 52 A 93,http://empresite.eleconomistaamerica.co/CONFECCIONES-16V-HBG-SAS.html,CONFECCIONES 16V HBG S A S,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 44 77 26,http://empresite.eleconomistaamerica.co/CONFECCIONES-PRIVATE-WEAR-EU.html,CONFECCIONES PRIVATE WEAR E U,APRENDE-CONFECCION,(4)4128108
,BELLO,ANTIOQUIA,CALLE 27 A 51 39,http://empresite.eleconomistaamerica.co/CONFECCIONES-PAULA-LTDA.html,CONFECCIONES PAULA LTDA,APRENDE-CONFECCION,
,SAN VICENTE,ANTIOQUIA,LUGAR PAR PRINCIPAL 30 31,http://empresite.eleconomistaamerica.co/CONFECCIONES-FERRER-SAS.html,CONFECCIONES FERRER SAS,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 72 89 B 50,http://empresite.eleconomistaamerica.co/CONFECCIONES-ELISAMA-SAS.html,CONFECCIONES ELISAMA S A S,APRENDE-CONFECCION,(4)4421234
,ENVIGADO,ANTIOQUIA,CARRERA 47 A 39 A SUR 25,http://empresite.eleconomistaamerica.co/CONFECCIONES-LOCKY-LG-SAS.html,CONFECCIONES LOCKY LG S A S,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 80 C 40 41,http://empresite.eleconomistaamerica.co/CONFECCIONES-AMADEA-SAS.html,CREACIONES FULL PACK S A,APRENDE-CONFECCION,3507083738
,DON MATIAS,ANTIOQUIA,CALLE 32 29 37 LOCAL 201,http://empresite.eleconomistaamerica.co/CONFECCIONES-ANTIOQUIA-DMSAS.html,CONFECCIONES ANTIOQUIA D M S A S,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 30 46 LC 202,http://empresite.eleconomistaamerica.co/CONFECCIONES-DARA-SAS.html,CONFECCIONES DARA S A S,APRENDE-CONFECCION,(4)8664150
Confeccion de prendas de vestir excepto prendas de piel,LA ESTRELLA,ANTIOQUIA,CARRERA 56 D 76 A SUR 43,http://empresite.eleconomistaamerica.co/CONFECCIONES-OCARDVA-LTDA.html,CONFECCIONES OCARDVA LTDA,APRENDE-CONFECCION,(4)3092860
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 44 71 107 PISO 3,http://empresite.eleconomistaamerica.co/CONFECCIONES-HERMAM-LTDA.html,CONFECCIONES HERMAM LTDA,APRENDE-CONFECCION,(4)4123904
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 A 31 32,http://empresite.eleconomistaamerica.co/CONFECCIONES-PAISAJE-LTDA.html,CONFECCIONES EL PAISAJE LTDA,APRENDE-CONFECCION,(4)8663726
,MEDELLIN,ANTIOQUIA,CALLE 49 56 06 BODEGA 15,http://empresite.eleconomistaamerica.co/CONFECCIONES-BEGUZ-SAS.html,CONFECCIONES BEGUZ S A S,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 30 30 33,http://empresite.eleconomistaamerica.co/CONFECCIONES-RED-MODA-LTDA.html,CONFECCIONES RED MODA LTDA,APRENDE-CONFECCION,(4)3663532
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 84 43 58,http://empresite.eleconomistaamerica.co/CONFECCIONES-JCS-LTDA.html,CONFECCIONES J C S LTDA,APRENDE-CONFECCION,(4)2501304
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,VIA 5 A 70 8,http://empresite.eleconomistaamerica.co/CONFECCIONES-EDUARD-LTDA.html,CONFECCIONES EDUARD LTDA,APRENDE-CONFECCION,(4)4129142
Comercio al por mayor de computadores equipo periferico y programas de informatica,MEDELLIN,ANTIOQUIA,CARRERA 76 32 BB 38,http://empresite.eleconomistaamerica.co/APRENDE-SAS.html,APRENDE S A S,APRENDE-CONFECCION,(4)3227009
,ENVIGADO,ANTIOQUIA,CALLE 40 B SUR 42 21 AP 201,http://empresite.eleconomistaamerica.co/APRENDE-FACIL-SAS.html,APRENDE FACIL S A S,APRENDE-CONFECCION,
Formacion academica no formal,MEDELLIN,ANTIOQUIA,CARRERA 46 63 8,http://empresite.eleconomistaamerica.co/APRENDER-HACER-SAS.html,APRENDER HACER S A S,APRENDE-CONFECCION,(4)2845012
Comercio al por mayor de productos textiles productos confeccionados para uso domestico,ENVIGADO,ANTIOQUIA,CARRERA 46 39 SUR 47,http://empresite.eleconomistaamerica.co/CREACIONES-PINTOLOSA-SAS.html,CREACIONES PINTOLOSA S A S,APRENDE-CONFECCION,(4)2769795
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 2203,http://empresite.eleconomistaamerica.co/SS-SOCIEDAD-SECRETA-SA.html,SS SOCIEDAD SECRETA S A,APRENDE-CONFECCION,(4)5120098
,ITAGUI,ANTIOQUIA,CARRERA 48 75 A 37,http://empresite.eleconomistaamerica.co/CI-PACK-BLUE-SAS.html,C I PACK BLUE S A S,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 71 A 92 D 06,http://empresite.eleconomistaamerica.co/CONFECCIONES-92D-SAS.html,CONFECCIONES LA 92D S A S,APRENDE-CONFECCION,(4)4381245
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 48 57 87 LOCAL 703,http://empresite.eleconomistaamerica.co/CONFECCIONES-SMM-SAS.html,CONFECCIONES SMM S A S,APRENDE-CONFECCION,(4)5127739
,MEDELLIN,ANTIOQUIA,CALLE 7 SUR 51 A 21,http://empresite.eleconomistaamerica.co/CONFECCIONES-GAMA-EU.html,CONFECCIONES GAMA E U,APRENDE-CONFECCION,
,BELLO,ANTIOQUIA,CARRERA 52 55 97,http://empresite.eleconomistaamerica.co/CONFECCIONARTE-SAS.html,CONFECCIONARTE SAS,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 56 49 47 OF 501,http://empresite.eleconomistaamerica.co/CONFECCIONES-Z5-EAT.html,CONFECCIONES Z5 E A T EN LIQUIDACION,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 30 72 46 PISO 3,http://empresite.eleconomistaamerica.co/CONFECCIONES-JYMSAS.html,CONFECCIONES J Y M S A S,APRENDE-CONFECCION,(4)5895555
,GUARNE,ANTIOQUIA,CARRERA 51 56 74,http://empresite.eleconomistaamerica.co/CONFECCIONES-MAC-SAS.html,CONFECCIONES MAC S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CL 7 SUR 51 A 21 L 168,http://empresite.eleconomistaamerica.co/CONFECCIONES-ZYZSAS.html,CONFECCIONES Z Y Z S A S,APRENDE-CONFECCION,
,BELLO,ANTIOQUIA,CARRERA 50 29 A 39 BG 135,http://empresite.eleconomistaamerica.co/CONFECCIONES-JARU-SA.html,CONFECCIONES JARU S A,APRENDE-CONFECCION,
Comercio al por menor de productos textiles en establecimientos especializados,ITAGUI,ANTIOQUIA,CARRERA 40 54 155,http://empresite.eleconomistaamerica.co/CONFECCIONES-NVSAS.html,CONFECCIONES N V S A S,APRENDE-CONFECCION,(4)3740729
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 51 A 46 40 IN 401,http://empresite.eleconomistaamerica.co/CONFECCIONES-FIT-SAS.html,CONFECCIONES FIT S A S,APRENDE-CONFECCION,(4)3040189
,MEDELLIN,ANTIOQUIA,CALLE 40 74 74,http://empresite.eleconomistaamerica.co/CONFECCIONES-JYF-SAS.html,CONFECCIONES J Y F SAS,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 1 SUR 75 DA 229,http://empresite.eleconomistaamerica.co/CONFECCIONES-GEOS-EU.html,CONFECCIONES GEOS E U EN LIQUIDACION,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 38 SU  60 D 75,http://empresite.eleconomistaamerica.co/CONFECCIONES-JGO-SAS.html,CONFECCIONES JGO S A S,APRENDE-CONFECCION,(4)5841140
,MEDELLIN,ANTIOQUIA,CARRERA 46 38 62,http://empresite.eleconomistaamerica.co/CONFECCIONES-GYQ-SAS.html,CONFECCIONES GYQ S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 70 B 27 05,http://empresite.eleconomistaamerica.co/CONFECCIONES-AIGSAS.html,CONFECCIONES A I G S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 51 9 A SUR 01 INT,http://empresite.eleconomistaamerica.co/CONFECCIONES-LYH-SAS.html,CONFECCIONES LYH S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 40 A SUR 63 B 53 270,http://empresite.eleconomistaamerica.co/CONFECCIONES-RL-SAS.html,CONFECCIONES RL S A S,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 31 28 05,http://empresite.eleconomistaamerica.co/CONFECCIONES-LYA-SAS.html,CONFECCIONES LYA S A S,APRENDE-CONFECCION,3107031483
Confeccion de prendas de vestir excepto prendas de piel,DON MATIAS,ANTIOQUIA,CARRERA 31 28 05,http://empresite.eleconomistaamerica.co/CONFECCIONES-JA-SAS.html,CONFECCIONES JA S A S,APRENDE-CONFECCION,3107031483
Comercio al por mayor de productos textiles productos confeccionados para uso domestico,ITAGUI,ANTIOQUIA,CARRERA 54 79 30 IN 207,http://empresite.eleconomistaamerica.co/CONFECCIONES-ANIL-SA.html,CONFECCIONES ANIL S A,APRENDE-CONFECCION,(4)4441188
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 25 58 10,http://empresite.eleconomistaamerica.co/CONFECCIONES-ZL-LTDA.html,CONFECCIONES Z L LTDA,APRENDE-CONFECCION,(4)2638235
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 90 44 C 61,http://empresite.eleconomistaamerica.co/CONFECCIONES-LUP-SAS.html,CONFECCIONES LUP S A S,APRENDE-CONFECCION,(4)2990204
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CALLE 69 52 D 11,http://empresite.eleconomistaamerica.co/CONFECCIONES-RFOSAS.html,CONFECCIONES R F O S A S,APRENDE-CONFECCION,(4)3721232
,MEDELLIN,ANTIOQUIA,CALLE 63 80 A 105,http://empresite.eleconomistaamerica.co/CONFECCIONES-ZO-LTDA.html,CONFECCIONES Z O LTDA,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 44 75 55,http://empresite.eleconomistaamerica.co/CONFECCIONES-LEOS-EU.html,CONFECCIONES LEOS E U,APRENDE-CONFECCION,(4)2509315
,MEDELLIN,ANTIOQUIA,TRANSVERSAL 45 AA 84 100 INT 302,http://empresite.eleconomistaamerica.co/CONFECCIONES-SHOP-EU.html,CONFECCIONES SHOP S A S,APRENDE-CONFECCION,
Otras industrias manufactureras n c p,ITAGUI,ANTIOQUIA,CALLE 77 A 53 58,http://empresite.eleconomistaamerica.co/CONFECCIONES-KISS-EU.html,CONFECCIONES KISS E U,APRENDE-CONFECCION,(4)3524192
,MEDELLIN,ANTIOQUIA,CALLE 29 81 27,http://empresite.eleconomistaamerica.co/CONFECCIONES-DOL-EU.html,CONFECCIONES DOL E U EN LIQUIDACION,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 49 79 54,http://empresite.eleconomistaamerica.co/CONFECCION-HYDSAS.html,CONFECCION H Y D S A S,APRENDE-CONFECCION,
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 61 A 55 A,http://empresite.eleconomistaamerica.co/DIDACTICAS-ARTE-APRENDER-SAS.html,DIDACTICAS EL ARTE DE APRENDER S A S,APRENDE-CONFECCION,(4)4529460
Otras actividades de asistencia social sin alojamiento,MEDELLIN,ANTIOQUIA,CALLE 89 50 D 15 INT 401,http://empresite.eleconomistaamerica.co/FUNDACION-EDUCATIVA-ARTE-APRENDER.html,FUNDACION EDUCATIVA EL ARTE DE APRENDER,APRENDE-CONFECCION,3122799392
Establecimientos que combinan diferentes niveles de educacion,BELLO,ANTIOQUIA,CALLE 35 53 20,http://empresite.eleconomistaamerica.co/INSTITUCION-EDUCATIVA-APRENDER-PASA-SABER-SA.html,INSTITUCION EDUCATIVA APRENDER PASA SABER S A,APRENDE-CONFECCION,(4)2736017
Establecimientos que combinan diferentes niveles de educacion,MEDELLIN,ANTIOQUIA,CALLE 95 S 57 251,http://empresite.eleconomistaamerica.co/CENTRO-ENSENANZA-PRECOZ-ALEGRIA-APRENDER-LTDA.html,CENTRO DE ENSENANZA PRECOZ LA ALEGRIA DE APRENDER LTDA,APRENDE-CONFECCION,(4)3220057
Comercio al por mayor de otros productos n c p,ENVIGADO,ANTIOQUIA,CALLE 26 SUR 23 A 04 CA 140,http://empresite.eleconomistaamerica.co/JUEGA-APRENDE-SAS.html,JUEGA Y APRENDE S A S,APRENDE-CONFECCION,(4)5794617
,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/CONFECCIONES-ALJULI-LTDA.html,CONFECCIONES ALJULI LTDA,APRENDE-CONFECCION,
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 60 A 49 33 INT 301,http://empresite.eleconomistaamerica.co/CONFECCIONES-DORPATEX-SAS.html,CONFECCIONES DORPATEX S A S,APRENDE-CONFECCION,(4)2514957
,ITAGUI,ANTIOQUIA,CALLE 76 45 A 164,http://empresite.eleconomistaamerica.co/CONFECCIONES-VYDA-LTDA.html,CONFECCIONES VYDA LTDA,APRENDE-CONFECCION,
,ITAGUI,ANTIOQUIA,CALLE 80 52 A 93,http://empresite.eleconomistaamerica.co/CONFECCIONES-16V-HBG-SAS.html,CONFECCIONES 16V HBG S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 44 77 26,http://empresite.eleconomistaamerica.co/CONFECCIONES-PRIVATE-WEAR-EU.html,CONFECCIONES PRIVATE WEAR E U,APRENDE-CONFECCION,
,BELLO,ANTIOQUIA,CALLE 27 A 51 39,http://empresite.eleconomistaamerica.co/CONFECCIONES-PAULA-LTDA.html,CONFECCIONES PAULA LTDA,APRENDE-CONFECCION,
,SAN VICENTE,ANTIOQUIA,LUGAR PAR PRINCIPAL 30 31,http://empresite.eleconomistaamerica.co/CONFECCIONES-FERRER-SAS.html,CONFECCIONES FERRER SAS,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 72 89 B 50,http://empresite.eleconomistaamerica.co/CONFECCIONES-ELISAMA-SAS.html,CONFECCIONES ELISAMA S A S,APRENDE-CONFECCION,
,ENVIGADO,ANTIOQUIA,CARRERA 47 A 39 A SUR 25,http://empresite.eleconomistaamerica.co/CONFECCIONES-LOCKY-LG-SAS.html,CONFECCIONES LOCKY LG S A S,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 80 C 40 41,http://empresite.eleconomistaamerica.co/CONFECCIONES-AMADEA-SAS.html,CREACIONES FULL PACK S A,APRENDE-CONFECCION,
,DON MATIAS,ANTIOQUIA,CALLE 32 29 37 LOCAL 201,http://empresite.eleconomistaamerica.co/CONFECCIONES-ANTIOQUIA-DMSAS.html,CONFECCIONES ANTIOQUIA D M S A S,APRENDE-CONFECCION,
,DON MATIAS,ANTIOQUIA,CARRERA 30 30 46 LC 202,http://empresite.eleconomistaamerica.co/CONFECCIONES-DARA-SAS.html,CONFECCIONES DARA S A S,APRENDE-CONFECCION,
,LA ESTRELLA,ANTIOQUIA,CARRERA 56 D 76 A SUR 43,http://empresite.eleconomistaamerica.co/CONFECCIONES-OCARDVA-LTDA.html,CONFECCIONES OCARDVA LTDA,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 44 71 107 PISO 3,http://empresite.eleconomistaamerica.co/CONFECCIONES-HERMAM-LTDA.html,CONFECCIONES HERMAM LTDA,APRENDE-CONFECCION,
,DON MATIAS,ANTIOQUIA,CARRERA 30 A 31 32,http://empresite.eleconomistaamerica.co/CONFECCIONES-PAISAJE-LTDA.html,CONFECCIONES EL PAISAJE LTDA,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CALLE 49 56 06 BODEGA 15,http://empresite.eleconomistaamerica.co/CONFECCIONES-BEGUZ-SAS.html,CONFECCIONES BEGUZ S A S,APRENDE-CONFECCION,
,DON MATIAS,ANTIOQUIA,CARRERA 30 30 33,http://empresite.eleconomistaamerica.co/CONFECCIONES-RED-MODA-LTDA.html,CONFECCIONES RED MODA LTDA,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,CARRERA 84 43 58,http://empresite.eleconomistaamerica.co/CONFECCIONES-JCS-LTDA.html,CONFECCIONES J C S LTDA,APRENDE-CONFECCION,
,MEDELLIN,ANTIOQUIA,VIA 5 A 70 8,http://empresite.eleconomistaamerica.co/CONFECCIONES-EDUARD-LTDA.html,CONFECCIONES EDUARD LTDA,APRENDE-CONFECCION,
